region_area_,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
region_area_2716,7.526680395,242.9409868,38468.71839,6.3115569,291.3868529,459.422534,13.16089446,58.88361279,4.148223129,1
region_area_2716,7.526680395,242.9409868,38468.71839,6.3115569,291.3868529,459.422534,13.16089446,58.88361279,4.148223129,1
region_area_2717,,283.8373166,36640.67618,9.695407135,435.8603017,347.7694115,16.74047599,61.18870993,4.849755348,1
region_area_2717,,283.8373166,36640.67618,9.695407135,435.8603017,347.7694115,16.74047599,61.18870993,4.849755348,1
region_area_2720,5.945988643,202.4596878,12357.21043,7.589309726,342.7742283,481.2271252,15.83046712,57.7980675,3.793329276,1
region_area_2720,5.945988643,202.4596878,12357.21043,7.589309726,342.7742283,481.2271252,15.83046712,57.7980675,3.793329276,1
region_area_2721,6.195086858,246.2170503,19331.49885,8.807747555,343.6169198,435.6078737,17.31745507,85.22919625,4.196558262,1
region_area_2721,6.195086858,246.2170503,19331.49885,8.807747555,343.6169198,435.6078737,17.31745507,85.22919625,4.196558262,1
region_area_2723,7.137428697,261.2766402,17506.91361,7.000117574,302.3871175,314.3444809,13.18100748,64.34594246,2.96418135,1
region_area_2723,7.137428697,261.2766402,17506.91361,7.000117574,302.3871175,314.3444809,13.18100748,64.34594246,2.96418135,1
region_area_2724,6.232010556,259.4420622,12150.00154,8.255228703,,335.4497061,13.35199548,33.49535359,1.64151501,1
region_area_2724,6.232010556,259.4420622,12150.00154,8.255228703,,335.4497061,13.35199548,33.49535359,1.64151501,1
region_area_2725,7.780868679,272.6183839,40484.0352,5.841287818,303.074787,573.8249667,11.85804576,51.67446462,4.602026775,1
region_area_2725,7.780868679,272.6183839,40484.0352,5.841287818,303.074787,573.8249667,11.85804576,51.67446462,4.602026775,1
region_area_2726,7.150046115,289.5721209,14708.779,8.301963634,451.6595676,375.8441217,15.07153219,53.25997859,2.633890804,1
region_area_2726,7.150046115,289.5721209,14708.779,8.301963634,451.6595676,375.8441217,15.07153219,53.25997859,2.633890804,1
region_area_2727,4.574124682,184.9751794,22520.72345,7.887016433,404.087503,382.3051389,11.3659135,69.16215948,3.086499926,1
region_area_2727,4.574124682,184.9751794,22520.72345,7.887016433,404.087503,382.3051389,11.3659135,69.16215948,3.086499926,1
region_area_2728,6.179312078,210.5471549,21532.82404,7.758523998,273.1859615,519.8771105,11.11554457,100.1112857,2.951960935,1
region_area_2728,6.179312078,210.5471549,21532.82404,7.758523998,273.1859615,519.8771105,11.11554457,100.1112857,2.951960935,1
region_area_2729,5.566328463,204.5494047,14574.96591,7.706739078,,398.1553623,14.30555722,75.67021877,3.424760734,1
region_area_2729,5.566328463,204.5494047,14574.96591,7.706739078,,398.1553623,14.30555722,75.67021877,3.424760734,1
region_area_273,7.207886781,226.6441848,35804.59742,7.761248431,320.8472858,478.6678288,16.26909127,71.26166068,3.762741072,1
region_area_273,7.207886781,226.6441848,35804.59742,7.761248431,320.8472858,478.6678288,16.26909127,71.26166068,3.762741072,1
region_area_2730,,210.8689764,26561.8743,6.882211037,322.8355783,382.7285293,11.56020341,57.26595807,5.136779753,1
region_area_2730,,210.8689764,26561.8743,6.882211037,322.8355783,382.7285293,11.56020341,57.26595807,5.136779753,1
region_area_2731,7.185167714,260.4570303,24910.08796,6.386258965,,511.89042,16.19364827,75.7863294,3.955846978,1
region_area_2731,7.185167714,260.4570303,24910.08796,6.386258965,,511.89042,16.19364827,75.7863294,3.955846978,1
region_area_2733,6.990452677,276.6973365,17679.65591,6.944056079,378.6131527,537.3108184,13.89226396,87.95404965,5.184441995,1
region_area_2733,6.990452677,276.6973365,17679.65591,6.944056079,378.6131527,537.3108184,13.89226396,87.95404965,5.184441995,1
region_area_2734,5.810742057,202.6500626,25419.85647,7.56935584,314.1099105,504.2579743,14.75168497,77.48881255,3.436966862,1
region_area_2734,5.810742057,202.6500626,25419.85647,7.56935584,314.1099105,504.2579743,14.75168497,77.48881255,3.436966862,1
region_area_2735,7.444165852,262.2202145,20003.80249,6.933490899,,534.7502351,13.88322566,50.01589917,3.820865704,1
region_area_2735,7.444165852,262.2202145,20003.80249,6.933490899,,534.7502351,13.88322566,50.01589917,3.820865704,1
region_area_2738,6.857493758,283.9844657,22603.95426,6.322248422,368.8508963,422.5396769,17.0311748,62.67289982,4.306581068,1
region_area_2738,6.857493758,283.9844657,22603.95426,6.322248422,368.8508963,422.5396769,17.0311748,62.67289982,4.306581068,1
region_area_2739,,227.5460768,19486.49592,7.655322285,413.1523911,286.6936102,16.81505608,33.67804028,3.888177383,1
region_area_2739,,227.5460768,19486.49592,7.655322285,413.1523911,286.6936102,16.81505608,33.67804028,3.888177383,1
region_area_274,,207.2945255,16146.46192,6.324788562,353.098544,639.3862475,13.61268846,42.45516996,3.772919265,1
region_area_274,,207.2945255,16146.46192,6.324788562,353.098544,639.3862475,13.61268846,42.45516996,3.772919265,1
region_area_2740,6.789820821,248.0739051,22527.98602,4.862131674,400.7268678,432.5870289,16.02160513,48.05010493,4.512068205,1
region_area_2740,6.789820821,248.0739051,22527.98602,4.862131674,400.7268678,432.5870289,16.02160513,48.05010493,4.512068205,1
region_area_2741,8.560349291,295.5705959,14254.96613,7.14908955,316.7162605,510.6916078,18.33374853,57.4805411,2.939212581,1
region_area_2741,8.560349291,295.5705959,14254.96613,7.14908955,316.7162605,510.6916078,18.33374853,57.4805411,2.939212581,1
region_area_2742,,163.9498553,9944.234596,6.032327321,355.0426784,425.4433369,19.78116855,23.190806,3.787475537,1
region_area_2742,,163.9498553,9944.234596,6.032327321,355.0426784,425.4433369,19.78116855,23.190806,3.787475537,1
region_area_2744,,208.5554454,13712.02809,5.829124523,,299.8516744,13.2777213,60.57276434,5.068469998,1
region_area_2744,,208.5554454,13712.02809,5.829124523,,299.8516744,13.2777213,60.57276434,5.068469998,1
region_area_2745,6.921257043,209.0659481,31177.43818,6.674182648,,541.7624429,11.58718662,60.11355416,3.540384278,1
region_area_2745,6.921257043,209.0659481,31177.43818,6.674182648,,541.7624429,11.58718662,60.11355416,3.540384278,1
region_area_2747,6.607503311,282.3396895,26421.11437,9.273009642,418.986056,453.4207749,15.77620307,61.47942099,3.447111219,1
region_area_2747,6.607503311,282.3396895,26421.11437,9.273009642,418.986056,453.4207749,15.77620307,61.47942099,3.447111219,1
region_area_2748,4.95141352,203.9860405,20117.66387,8.680761182,391.8141586,428.4351951,11.93669084,68.50261309,3.870681285,1
region_area_2748,4.95141352,203.9860405,20117.66387,8.680761182,391.8141586,428.4351951,11.93669084,68.50261309,3.870681285,1
region_area_2749,5.913132933,235.1670468,40848.06496,6.737017129,332.7050769,573.5149697,22.02237699,58.95420331,3.900211314,1
region_area_2749,5.913132933,235.1670468,40848.06496,6.737017129,332.7050769,573.5149697,22.02237699,58.95420331,3.900211314,1
region_area_275,5.324941856,330.8635456,35344.96286,12.73899549,180.9518595,402.5264958,10.60981955,55.19966785,4.427137926,1
region_area_275,5.324941856,330.8635456,35344.96286,12.73899549,180.9518595,402.5264958,10.60981955,55.19966785,4.427137926,1
region_area_2751,5.796236902,207.1209853,15671.4241,8.104020931,,581.7187009,17.65342473,74.51770156,2.483643397,1
region_area_2751,5.796236902,207.1209853,15671.4241,8.104020931,,581.7187009,17.65342473,74.51770156,2.483643397,1
region_area_2752,5.039673104,205.1922203,23027.85457,7.455032778,423.5141815,500.4377615,17.83338904,69.62352573,4.864866409,1
region_area_2752,5.039673104,205.1922203,23027.85457,7.455032778,423.5141815,500.4377615,17.83338904,69.62352573,4.864866409,1
region_area_2753,6.163519015,236.564208,37282.8273,7.936021153,,421.2885887,16.26705859,85.04640178,3.477244889,1
region_area_2753,6.163519015,236.564208,37282.8273,7.936021153,,421.2885887,16.26705859,85.04640178,3.477244889,1
region_area_2754,6.339142826,218.1936013,16364.46422,7.791180751,313.1391917,382.6166274,21.99208769,91.18135625,3.355765016,1
region_area_2754,6.339142826,218.1936013,16364.46422,7.791180751,313.1391917,382.6166274,21.99208769,91.18135625,3.355765016,1
region_area_2755,7.610672776,244.4357612,20511.92564,6.349521221,,404.7004059,14.42438421,39.61226396,5.404817648,1
region_area_2755,7.610672776,244.4357612,20511.92564,6.349521221,,404.7004059,14.42438421,39.61226396,5.404817648,1
region_area_2758,,230.3519852,47591.58799,7.792491062,,558.9755102,13.90507075,58.33480043,3.685592896,1
region_area_2758,,230.3519852,47591.58799,7.792491062,,558.9755102,13.90507075,58.33480043,3.685592896,1
region_area_2759,6.9204487,247.0932919,39251.48694,8.188973699,318.1274277,497.609368,14.80284453,41.86872741,4.498818336,1
region_area_2759,6.9204487,247.0932919,39251.48694,8.188973699,318.1274277,497.609368,14.80284453,41.86872741,4.498818336,1
region_area_276,7.082300649,220.2428179,29847.02387,5.138576267,351.1469621,363.1353803,19.06453438,30.50409611,3.485577388,1
region_area_276,7.082300649,220.2428179,29847.02387,5.138576267,351.1469621,363.1353803,19.06453438,30.50409611,3.485577388,1
region_area_2760,6.549187601,263.6960322,19236.31731,7.655379423,,434.5030267,12.69204787,49.70057272,4.190311121,1
region_area_2760,6.549187601,263.6960322,19236.31731,7.655379423,,434.5030267,12.69204787,49.70057272,4.190311121,1
region_area_2763,6.35943131,258.9769113,23347.47752,8.695584877,,346.6906104,14.27890623,,3.636494911,1
region_area_2763,6.35943131,258.9769113,23347.47752,8.695584877,,346.6906104,14.27890623,,3.636494911,1
region_area_2764,6.272474991,240.9746038,14642.51035,9.429701925,399.7980543,458.6732598,16.66217663,74.55038862,4.61253578,1
region_area_2764,6.272474991,240.9746038,14642.51035,9.429701925,399.7980543,458.6732598,16.66217663,74.55038862,4.61253578,1
region_area_2765,,212.0242212,23469.52568,8.088021429,,458.8929639,13.94127998,70.32173966,3.600220438,1
region_area_2765,,212.0242212,23469.52568,8.088021429,,458.8929639,13.94127998,70.32173966,3.600220438,1
region_area_2767,7.635264692,255.8415221,17796.67945,6.851927297,307.5453993,380.666027,17.59181507,33.03572036,3.948303516,1
region_area_2767,7.635264692,255.8415221,17796.67945,6.851927297,307.5453993,380.666027,17.59181507,33.03572036,3.948303516,1
region_area_2768,9.097617417,314.5980109,38413.3619,7.329551523,275.7041411,447.3685313,18.3908821,74.62756519,5.473663249,1
region_area_2768,9.097617417,314.5980109,38413.3619,7.329551523,275.7041411,447.3685313,18.3908821,74.62756519,5.473663249,1
region_area_2769,8.040144167,275.6373727,6880.069464,7.832119955,419.7001234,371.0626788,12.51091315,73.33299019,3.986459812,1
region_area_2769,8.040144167,275.6373727,6880.069464,7.832119955,419.7001234,371.0626788,12.51091315,73.33299019,3.986459812,1
region_area_277,5.33418358,275.5618269,28897.79634,5.743713993,,370.2841773,12.35234356,67.26975113,5.091357101,1
region_area_277,5.33418358,275.5618269,28897.79634,5.743713993,,370.2841773,12.35234356,67.26975113,5.091357101,1
region_area_2770,7.296908882,199.8533864,15931.73404,6.245285672,276.7583866,378.0098021,14.82805528,62.7494489,4.671448183,1
region_area_2770,7.296908882,199.8533864,15931.73404,6.245285672,276.7583866,378.0098021,14.82805528,62.7494489,4.671448183,1
region_area_2772,8.014183072,294.8939884,30567.07231,7.409635939,308.7325715,320.0354282,22.74659793,61.69346145,3.417076199,1
region_area_2772,8.014183072,294.8939884,30567.07231,7.409635939,308.7325715,320.0354282,22.74659793,61.69346145,3.417076199,1
region_area_2774,7.288112707,267.3863656,18980.2865,7.363699776,359.7237329,394.7999552,14.26860693,53.42804555,3.62698996,1
region_area_2774,7.288112707,267.3863656,18980.2865,7.363699776,359.7237329,394.7999552,14.26860693,53.42804555,3.62698996,1
region_area_2776,4.762828659,204.0709091,22777.83688,6.536910081,,532.841233,15.89050897,86.24361265,2.471786245,1
region_area_2776,4.762828659,204.0709091,22777.83688,6.536910081,,532.841233,15.89050897,86.24361265,2.471786245,1
region_area_2777,5.141506877,162.7679182,11288.93953,5.536939253,389.970786,325.334665,13.08747562,81.27423928,4.510578266,1
region_area_2777,5.141506877,162.7679182,11288.93953,5.536939253,389.970786,325.334665,13.08747562,81.27423928,4.510578266,1
region_area_2778,4.886379804,210.0918629,38633.60998,8.065368678,376.6442818,458.1558658,16.92561518,59.29818961,3.227849086,1
region_area_2778,4.886379804,210.0918629,38633.60998,8.065368678,376.6442818,458.1558658,16.92561518,59.29818961,3.227849086,1
region_area_2779,9.454119448,275.5910224,21380.26874,5.102881041,228.4107484,441.7180013,15.87733381,52.1488449,4.05862601,1
region_area_2779,9.454119448,275.5910224,21380.26874,5.102881041,228.4107484,441.7180013,15.87733381,52.1488449,4.05862601,1
region_area_278,10.7618978,132.484786,26000.25848,8.172583251,319.172354,402.8090818,12.82135014,52.36197244,4.661798516,1
region_area_278,10.7618978,132.484786,26000.25848,8.172583251,319.172354,402.8090818,12.82135014,52.36197244,4.661798516,1
region_area_2781,8.32398215,312.992476,21293.13357,6.772133381,351.070849,548.8972673,17.78965463,72.45881221,4.153782657,1
region_area_2781,8.32398215,312.992476,21293.13357,6.772133381,351.070849,548.8972673,17.78965463,72.45881221,4.153782657,1
region_area_2783,,258.9784214,17835.61382,8.625519354,351.9600755,288.3656084,10.31334445,52.36351658,5.709690241,1
region_area_2783,,258.9784214,17835.61382,8.625519354,351.9600755,288.3656084,10.31334445,52.36351658,5.709690241,1
region_area_2784,6.758656471,241.1111706,20666.75797,6.478849621,,494.7137111,9.889776715,86.81045111,2.743890222,1
region_area_2784,6.758656471,241.1111706,20666.75797,6.478849621,,494.7137111,9.889776715,86.81045111,2.743890222,1
region_area_2785,8.628893415,237.4116025,13688.37915,5.984225484,255.1039143,402.8118864,12.49263298,53.26576474,3.071350371,1
region_area_2785,8.628893415,237.4116025,13688.37915,5.984225484,255.1039143,402.8118864,12.49263298,53.26576474,3.071350371,1
region_area_2786,9.794717849,305.1989571,12490.86309,5.687669753,291.9423737,586.1510835,11.770297,80.81321422,2.807129775,1
region_area_2786,9.794717849,305.1989571,12490.86309,5.687669753,291.9423737,586.1510835,11.770297,80.81321422,2.807129775,1
region_area_2787,5.376078292,236.3143685,36026.70637,9.345132736,344.2317458,357.6700665,14.10944881,,3.629250322,1
region_area_2787,5.376078292,236.3143685,36026.70637,9.345132736,344.2317458,357.6700665,14.10944881,,3.629250322,1
region_area_2789,8.592417714,279.4499263,33013.78458,7.867545649,,338.6634399,17.23315459,,3.701287942,1
region_area_2789,8.592417714,279.4499263,33013.78458,7.867545649,,338.6634399,17.23315459,,3.701287942,1
region_area_2791,8.064652809,265.5905717,27173.19838,6.064364773,254.2263411,500.3853526,12.56383037,65.51448447,3.324112614,1
region_area_2791,8.064652809,265.5905717,27173.19838,6.064364773,254.2263411,500.3853526,12.56383037,65.51448447,3.324112614,1
region_area_2793,6.336456502,236.4538947,25927.57024,7.894507832,322.5627748,501.0774265,10.77079889,51.66730078,4.561219815,1
region_area_2793,6.336456502,236.4538947,25927.57024,7.894507832,322.5627748,501.0774265,10.77079889,51.66730078,4.561219815,1
region_area_2795,4.533399114,220.5091132,30302.16149,6.770096066,413.8473114,395.7611233,17.16549096,70.4083387,3.188640742,1
region_area_2795,4.533399114,220.5091132,30302.16149,6.770096066,413.8473114,395.7611233,17.16549096,70.4083387,3.188640742,1
region_area_2796,8.951652135,256.6662371,15189.63263,2.711221982,284.6128081,416.4141866,19.23082536,65.75432808,1.844371604,1
region_area_2796,8.951652135,256.6662371,15189.63263,2.711221982,284.6128081,416.4141866,19.23082536,65.75432808,1.844371604,1
region_area_2797,7.210773702,213.8211734,14230.72394,7.048129971,324.8408393,451.6290883,9.8980101,90.03491552,4.462408041,1
region_area_2797,7.210773702,213.8211734,14230.72394,7.048129971,324.8408393,451.6290883,9.8980101,90.03491552,4.462408041,1
region_area_280,9.794558699,180.6448491,20683.03655,9.086031971,292.7251966,437.2289484,11.95822809,78.82646943,2.945418738,1
region_area_280,9.794558699,180.6448491,20683.03655,9.086031971,292.7251966,437.2289484,11.95822809,78.82646943,2.945418738,1
region_area_2800,7.893312711,271.122211,14444.59441,7.732589333,300.8972852,349.1710715,18.5286337,67.12409817,4.097360116,1
region_area_2800,7.893312711,271.122211,14444.59441,7.732589333,300.8972852,349.1710715,18.5286337,67.12409817,4.097360116,1
region_area_2802,5.230453969,202.8680601,24791.02941,6.003918892,389.7431927,318.0230751,12.69919659,51.74021311,3.695615112,1
region_area_2802,5.230453969,202.8680601,24791.02941,6.003918892,389.7431927,318.0230751,12.69919659,51.74021311,3.695615112,1
region_area_2803,7.017295399,220.9063372,20169.64906,4.911469495,378.9720839,522.8734389,15.61099203,64.73994421,4.899611272,1
region_area_2803,7.017295399,220.9063372,20169.64906,4.911469495,378.9720839,522.8734389,15.61099203,64.73994421,4.899611272,1
region_area_2804,4.941972157,217.4843311,19806.71611,7.727054242,426.9026317,362.1440921,15.60188693,68.72340187,5.076146746,1
